image_path,split_original,horse_id,face_region,face_region_code,pain_score,pain_label,binary_pain_label,source_filename,source_file_id,source_sha256,width,height,mode,is_valid,corruption_error,exported_sha256
data/raw/train_raw/00660_791b2c56-c15_M1_A2__15_.jpg,train_raw,M1,ears,A,2,obviously_present,pain,M1_A2 (15).jpg,791b2c56-c15c-437b-a6a9-f867f1d2fe91,9eb1464c7112ba97e4cfce6b3c4262a48c835b2e083fdc1db76dd86ed9b5de2f,169,245,RGB,True,,089f80bb923d44fad1fde68ebc1368e864e90f935ccc291c6cd1abfcde66bd3b
data/raw/train_raw/00564_39109822-51e_M1_A0__96_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (96).jpg,39109822-51e4-4592-a666-92d2d611cb16,0c23713b07886e46095be7c81c953588da225578b45e91c456262a65fc152064,197,216,RGB,True,,08b18cc7b936f6cd1c9a83324f8be136ce0a8b39660d30aa0617fa8ed92d3489
data/raw/train_raw/00565_a0b2026a-51d_M1_A0__97_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (97).jpg,a0b2026a-51dd-4884-941d-5d0bbef003dd,0c23713b07886e46095be7c81c953588da225578b45e91c456262a65fc152064,197,216,RGB,True,,08b18cc7b936f6cd1c9a83324f8be136ce0a8b39660d30aa0617fa8ed92d3489
data/raw/train_raw/01623_4bca87cb-4a6_M1_C1__44_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (44).jpg,4bca87cb-4a60-498a-83b2-ad13e4813057,0a2dd188e413eca6ad833146546364a964d1281359aa0265ee6a201e4c2da38a,126,121,RGB,True,,08cc3d41317a215e322eb6076977c37ee83e42d58395ca0a8e16b80aa1988a6f
data/raw/train_raw/01624_07ed7a8b-af6_M1_C1__45_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (45).jpg,07ed7a8b-af6f-4bb5-9702-ad96590e20ff,0a2dd188e413eca6ad833146546364a964d1281359aa0265ee6a201e4c2da38a,126,121,RGB,True,,08cc3d41317a215e322eb6076977c37ee83e42d58395ca0a8e16b80aa1988a6f
data/raw/train_raw/01824_34cd5673-1e8_M2_A0__182_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (182).jpg,34cd5673-1e80-424a-8e80-71fe74c6224a,ccb3647bbbe9645456e361a7b3a3596143703f19171df8fb50045a29ff97620d,181,345,RGB,True,,08d077e0663ea3cf601392fd9f5c2d88716c678c9dd7704512630141d124c49c
data/raw/train_raw/01825_89bf85a5-3e7_M2_A0__183_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (183).jpg,89bf85a5-3e76-4361-9be1-82c773263051,ccb3647bbbe9645456e361a7b3a3596143703f19171df8fb50045a29ff97620d,181,345,RGB,True,,08d077e0663ea3cf601392fd9f5c2d88716c678c9dd7704512630141d124c49c
data/raw/train_raw/01638_46b036f4-33d_M1_C1__58_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (58).jpg,46b036f4-33df-42eb-8a43-5a3fcba1811b,6c089a13a1fcdd52a7c3113a7d1a65a190ea57dd7e7dc5b549b324f082d29f74,153,176,RGB,True,,090f18ac8a54845ee73fcef1a2c1c1f5c8cc5154106bc62c1192d378f3dbff5a
data/raw/train_raw/01639_9dd1a8ad-62b_M1_C1__59_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (59).jpg,9dd1a8ad-62b6-4b42-a8ea-00ae6fd14185,6c089a13a1fcdd52a7c3113a7d1a65a190ea57dd7e7dc5b549b324f082d29f74,153,176,RGB,True,,090f18ac8a54845ee73fcef1a2c1c1f5c8cc5154106bc62c1192d378f3dbff5a
data/raw/train_raw/01541_cd88051a-110_M1_C1__136_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (136).jpg,cd88051a-110c-4ed0-92b0-d489560a3b82,4eaeeb9b4c29287ff884a64c3378b103351b38f75a98bae7aea4c1890bdf5564,134,156,RGB,True,,091b3f83084eb08d5c1d7e11def012bb272b4721bc9eedb90ce0ebb28b6aaaa2
data/raw/train_raw/01542_826872d3-7e9_M1_C1__137_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (137).jpg,826872d3-7e93-4c38-8ec7-302cc6051c7f,4eaeeb9b4c29287ff884a64c3378b103351b38f75a98bae7aea4c1890bdf5564,134,156,RGB,True,,091b3f83084eb08d5c1d7e11def012bb272b4721bc9eedb90ce0ebb28b6aaaa2
data/raw/train_raw/00512_e87d7311-d17_M1_A0__560_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (560).jpg,e87d7311-d177-4e72-b158-4a70a48a1740,2d20671e377b9615557be6d602545d4c5da988be495ce6742bab8b34449e7ed0,152,261,RGB,True,,09ad00aef24e154e755da9d459ef8f330bae3f47c211c291ff05398412d3398a
data/raw/train_raw/00513_8b372de7-f03_M1_A0__561_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (561).jpg,8b372de7-f03c-4396-abf6-db7f38e0189d,2d20671e377b9615557be6d602545d4c5da988be495ce6742bab8b34449e7ed0,152,261,RGB,True,,09ad00aef24e154e755da9d459ef8f330bae3f47c211c291ff05398412d3398a
data/raw/train_raw/01216_4dbbeac8-2ab_M1_B2__90_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (90).jpg,4dbbeac8-2ab5-4e4d-a434-5564f773e197,5d2e04b02c2ac67b08eeb576b0b5ee5f666cbfd3ec59caa66b4692c195f402bb,151,210,RGB,True,,09d54709d78b768af5b75370001ebaa713a31c7d7c779149b2863aafd877c472
data/raw/train_raw/01217_2fa0a7ac-31d_M1_B2__91_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (91).jpg,2fa0a7ac-31d1-42b6-b56e-3409f1a515e5,5d2e04b02c2ac67b08eeb576b0b5ee5f666cbfd3ec59caa66b4692c195f402bb,151,210,RGB,True,,09d54709d78b768af5b75370001ebaa713a31c7d7c779149b2863aafd877c472
data/raw/train_raw/00245_c4e11572-40a_M1_A0__32_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (32).jpg,c4e11572-40a4-4b33-bc19-85e4c78e3fba,693535db7a4e01d89affc5dc3f809705ff68582d8dc24c064f729367565b2d72,193,281,RGB,True,,09e8ec3a520c67ab95baf091e2fa8cb192425cdd2b562644f0f39e4dfa4aafd6
data/raw/train_raw/00256_29dfa35a-0e6_M1_A0__33_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (33).jpg,29dfa35a-0e6e-47dd-976a-9e0feae8482a,693535db7a4e01d89affc5dc3f809705ff68582d8dc24c064f729367565b2d72,193,281,RGB,True,,09e8ec3a520c67ab95baf091e2fa8cb192425cdd2b562644f0f39e4dfa4aafd6
data/raw/train_raw/01342_6f503f92-fc0_M1_C0__203_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (203).jpg,6f503f92-fc0c-4fb7-9f83-bc5d606fb2bb,1c2bfb520a73523975dbea1e25894b1c3b3911b76817f154740fc30e9a5db1cf,127,155,RGB,True,,0a26bf02098c07819605a7b6448149a2f2ca0451025ca67e2be06441e347f3a3
data/raw/train_raw/01343_33d00104-0de_M1_C0__204_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (204).jpg,33d00104-0dea-4daf-980a-507cf21a90df,1c2bfb520a73523975dbea1e25894b1c3b3911b76817f154740fc30e9a5db1cf,127,155,RGB,True,,0a26bf02098c07819605a7b6448149a2f2ca0451025ca67e2be06441e347f3a3
data/raw/train_raw/01011_9ada03f7-681_M1_B1__170_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (170).jpg,9ada03f7-6819-4358-9e97-9e9d60909dfc,706e9bfa6075dad8478d00eaccaf7d7f995176b4aa6ae815016d73f2aa1f2418,151,223,RGB,True,,0a71ba1dcdb64659bb8c567042e1dce0ead40da55bd095c2518ce46e282c5b0d
data/raw/train_raw/01012_f775ad99-ee8_M1_B1__171_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (171).jpg,f775ad99-ee88-4f3e-a4ca-ec0c5b6d47e2,706e9bfa6075dad8478d00eaccaf7d7f995176b4aa6ae815016d73f2aa1f2418,151,223,RGB,True,,0a71ba1dcdb64659bb8c567042e1dce0ead40da55bd095c2518ce46e282c5b0d
data/raw/train_raw/00261_f7174c15-d1e_M1_A0__334_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (334).jpg,f7174c15-d1e6-463b-8f82-d717e5511efa,11461d57c0cd26472d5fef6fd6df5fe07ec3ab4a218f52f153f3ee5b6add382a,172,306,RGB,True,,0a7df65e866db68350c3dc42e8a6be8cde64b2b62d4001f4906e2bc4dd8a71cc
data/raw/train_raw/00262_4762eabc-d1a_M1_A0__335_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (335).jpg,4762eabc-d1aa-4501-8585-8bcb7c39d47b,11461d57c0cd26472d5fef6fd6df5fe07ec3ab4a218f52f153f3ee5b6add382a,172,306,RGB,True,,0a7df65e866db68350c3dc42e8a6be8cde64b2b62d4001f4906e2bc4dd8a71cc
data/raw/train_raw/00719_8980f140-23d_M1_B0__112_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (112).jpg,8980f140-23d1-4002-839d-4bdf1ee72bac,9ecb59f9a236187bdd9ed37ca7e01e12ba2273c70ada66ebce4d6cf84e495f5d,124,159,RGB,True,,0ac215f407616186b9f22aaea51fca3fbd0c008ce5cd58ddb66d1f3cfcfdd528
data/raw/train_raw/00720_2a774ddc-e54_M1_B0__113_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (113).jpg,2a774ddc-e54e-4d65-8377-34567da0c241,9ecb59f9a236187bdd9ed37ca7e01e12ba2273c70ada66ebce4d6cf84e495f5d,124,159,RGB,True,,0ac215f407616186b9f22aaea51fca3fbd0c008ce5cd58ddb66d1f3cfcfdd528
data/raw/train_raw/01068_fa8e6716-cc9_M1_B1__58_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (58).jpg,fa8e6716-cc9b-470e-8b39-6f71d14c0db0,fd3cdac1d147dff65211ec7293ecc5638f903b38219798d9389761b59ce5efb3,114,172,RGB,True,,0ae034ceb69340dfea5d21627345c1e980343d17b86837c1368e2b0a0edce43d
data/raw/train_raw/01069_9c1b137f-12c_M1_B1__59_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (59).jpg,9c1b137f-12c2-4919-9682-1ebed8c71c9c,fd3cdac1d147dff65211ec7293ecc5638f903b38219798d9389761b59ce5efb3,114,172,RGB,True,,0ae034ceb69340dfea5d21627345c1e980343d17b86837c1368e2b0a0edce43d
data/raw/train_raw/00977_d5db379d-57f_M1_B1__14_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (14).jpg,d5db379d-57fc-4ac9-9b34-6a65bd7f5a62,70af38c8a49014d47b1c3c4bbf57555f7a3888a80480b3529ac377f1a2169674,108,198,RGB,True,,0af731721327b5d150df1170479fab81627b32000caa89807981ece7c3182760
data/raw/train_raw/00988_e727a347-0e2_M1_B1__15_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (15).jpg,e727a347-0e28-42c4-878b-dfc0c42a0804,70af38c8a49014d47b1c3c4bbf57555f7a3888a80480b3529ac377f1a2169674,108,198,RGB,True,,0af731721327b5d150df1170479fab81627b32000caa89807981ece7c3182760
data/raw/train_raw/01495_f914325c-c69_M1_C0__95_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (95).jpg,f914325c-c69d-42b1-bed9-8cdd22f70763,9ae242d5c3eac2e30c6f7964e8e3141ccb44166867af5623890e32f964aff82d,142,145,RGB,True,,0b0a1511c0bada38b08e23e14d167be0afa6d09b33b9f34fc830787f2e7712c6
data/raw/train_raw/01496_a68ce058-b72_M1_C0__96_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (96).jpg,a68ce058-b72e-4598-89f7-241179c7dec5,9ae242d5c3eac2e30c6f7964e8e3141ccb44166867af5623890e32f964aff82d,142,145,RGB,True,,0b0a1511c0bada38b08e23e14d167be0afa6d09b33b9f34fc830787f2e7712c6
data/raw/train_raw/01601_c021f82c-c64_M1_C1__24_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (24).jpg,c021f82c-c644-4e6a-85e6-1d45f96eb88e,16d52427318ca46bb93eb8ad3859b72c56a07dc6aeb5c48ef83fa43c9b5a84a2,121,130,RGB,True,,0b4368b0f95f664fbd19ce2c056e56f776cdb015cc1cebad852e2b536b53d9c9
data/raw/train_raw/01602_e0fea299-0b8_M1_C1__25_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (25).jpg,e0fea299-0b8b-49f4-a39c-f5f04f783752,16d52427318ca46bb93eb8ad3859b72c56a07dc6aeb5c48ef83fa43c9b5a84a2,121,130,RGB,True,,0b4368b0f95f664fbd19ce2c056e56f776cdb015cc1cebad852e2b536b53d9c9
data/raw/train_raw/00089_8716d5eb-23f_M1_A0__18_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (18).jpg,8716d5eb-23f0-44fe-9b10-5bfb939de88d,c5a68f691e5ccc5adb99fb328928dfa4750c7e120781768309cff4f62fb4fea5,182,224,RGB,True,,0ba6bec59aaafc21caddd53d766619c5d52eb3bb3dbf8968b8ce578624869847
data/raw/train_raw/00100_e5920a0c-0e9_M1_A0__19_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (19).jpg,e5920a0c-0e90-42d6-bbf3-3ffc813fd6b4,c5a68f691e5ccc5adb99fb328928dfa4750c7e120781768309cff4f62fb4fea5,182,224,RGB,True,,0ba6bec59aaafc21caddd53d766619c5d52eb3bb3dbf8968b8ce578624869847
data/raw/train_raw/01163_f95dfc32-2a2_M1_B2__42_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (42).jpg,f95dfc32-2a28-422f-8dc7-3f2a83dde29c,c2042787583ca93209e3057741ed88b86702294592e01d86c2347e7134970d20,85,137,RGB,True,,0c3a0e172919911d95fb0f978c9e24482f85a949b5ec894e220d2e16c76755ec
data/raw/train_raw/01164_4c4fa9da-d34_M1_B2__43_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (43).jpg,4c4fa9da-d346-4b03-a507-daab4bbda2bd,c2042787583ca93209e3057741ed88b86702294592e01d86c2347e7134970d20,85,137,RGB,True,,0c3a0e172919911d95fb0f978c9e24482f85a949b5ec894e220d2e16c76755ec
data/raw/train_raw/00359_92a43aee-3b2_M1_A0__422_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (422).jpg,92a43aee-3b2f-4bde-b9bf-bef14f25fb78,c942d8a1837472cad50e808acf8d9f3b7880f1e5b409535b015bed252d874f10,160,261,RGB,True,,0c62c127a4c3647fae4135ee643e2cef565991fcd5cbb8a428550580f58c70e3
data/raw/train_raw/00360_d8b9719f-f5d_M1_A0__423_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (423).jpg,d8b9719f-f5d9-4381-a126-80939167fc2f,c942d8a1837472cad50e808acf8d9f3b7880f1e5b409535b015bed252d874f10,160,261,RGB,True,,0c62c127a4c3647fae4135ee643e2cef565991fcd5cbb8a428550580f58c70e3
data/raw/train_raw/01621_06a3f21e-a24_M1_C1__42_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (42).jpg,06a3f21e-a24b-48ce-8405-9e0512de8d11,390a8150731f3ccc9965f0a6392473843733d4b59deb7fb42140decc39c7554e,128,118,RGB,True,,0c7b4cea85b5dc68cd8e922665232a0b9e51e08aba8c7fc983c6391071cf460e
data/raw/train_raw/01622_b8ba4a98-011_M1_C1__43_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (43).jpg,b8ba4a98-011c-4b99-861c-f2ec0f051bb5,390a8150731f3ccc9965f0a6392473843733d4b59deb7fb42140decc39c7554e,128,118,RGB,True,,0c7b4cea85b5dc68cd8e922665232a0b9e51e08aba8c7fc983c6391071cf460e
data/raw/train_raw/00203_0c34ce90-da4_M1_A0__282_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (282).jpg,0c34ce90-da40-46e9-b387-12278155b192,3737cb2679e218bb2d74bcc39e3f877fa8b5f5e7421fbb8bd5f1945708356236,148,220,RGB,True,,0c973a06b92e19ed6420be7da6f87c18d08e7be249f3ff33c03dfe0debba9634
data/raw/train_raw/00204_41ef13f9-a6d_M1_A0__283_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (283).jpg,41ef13f9-a6dd-4c1e-bf26-bc95b28dc76e,3737cb2679e218bb2d74bcc39e3f877fa8b5f5e7421fbb8bd5f1945708356236,148,220,RGB,True,,0c973a06b92e19ed6420be7da6f87c18d08e7be249f3ff33c03dfe0debba9634
data/raw/train_raw/01348_6e605bf9-377_M1_C0__209_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (209).jpg,6e605bf9-3770-4acc-a795-6c169dd80b13,83785d1e3e9682d3235cdd51cd02d74b438a9b2c108d82e3ff061b77c64617fc,154,165,RGB,True,,0caad533e70f110f05eb390c21d06aa953180ef32df479cbb7f4fe752483d7ce
data/raw/train_raw/01350_1378cb86-bca_M1_C0__210_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (210).jpg,1378cb86-bca2-4938-85b0-72b423dcdfd0,83785d1e3e9682d3235cdd51cd02d74b438a9b2c108d82e3ff061b77c64617fc,154,165,RGB,True,,0caad533e70f110f05eb390c21d06aa953180ef32df479cbb7f4fe752483d7ce
data/raw/train_raw/00967_9126e068-08f_M1_B1__130_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (130).jpg,9126e068-08fe-4896-a297-c0b1096beabd,9faf427f5cd4acdfbf181828e8bcb4a386544cf54b8b3f13a873c0b8e135fdfd,123,196,RGB,True,,0cd28a93941dff382d6341190c5386a26da8c2afaf4c7a5eb513c42b62a960c1
data/raw/train_raw/00968_f9dd7171-306_M1_B1__131_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (131).jpg,f9dd7171-306e-4921-ad69-610bef01dbcc,9faf427f5cd4acdfbf181828e8bcb4a386544cf54b8b3f13a873c0b8e135fdfd,123,196,RGB,True,,0cd28a93941dff382d6341190c5386a26da8c2afaf4c7a5eb513c42b62a960c1
data/raw/train_raw/01130_0224985e-db9_M1_B2__12_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (12).jpg,0224985e-db93-4432-abd1-6943d3a6c32f,dc95f2f4959056af30dcc4b3fada9a4419abfffc9b8c2cb1922b6e2b392a3d16,73,109,RGB,True,,0d164421ad589778cdb39cb2b341dec34cf77223cfc189e573241771202a294d
data/raw/train_raw/01131_3fda30ab-c6d_M1_B2__13_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (13).jpg,3fda30ab-c6d0-4228-ad3d-dc6fd75b0c15,dc95f2f4959056af30dcc4b3fada9a4419abfffc9b8c2cb1922b6e2b392a3d16,73,109,RGB,True,,0d164421ad589778cdb39cb2b341dec34cf77223cfc189e573241771202a294d
data/raw/train_raw/01224_6b413b86-1ac_M1_B2__98_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (98).jpg,6b413b86-1ace-4341-9f07-c6d4f4a22405,35a17b2e5fae70a4fb9ff7da447631ee225dd5a0699427bef56287261c54cdcb,130,180,RGB,True,,0d5fbe27f14aa67d61c460c5af12d82b7a1c72726317ce1c1e10c500f31fbfd5
data/raw/train_raw/01225_6fdf1e1e-dbb_M1_B2__99_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (99).jpg,6fdf1e1e-dbb8-40ee-9089-5cdd2589b4f8,35a17b2e5fae70a4fb9ff7da447631ee225dd5a0699427bef56287261c54cdcb,130,180,RGB,True,,0d5fbe27f14aa67d61c460c5af12d82b7a1c72726317ce1c1e10c500f31fbfd5
data/raw/train_raw/00884_8e404044-d34_M1_B0__56_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (56).jpg,8e404044-d342-4940-94e2-e11c885630af,a82bf1d2005c567c670e87196ba23e874f17af46067d28d55f81e7f70685bfc5,107,160,RGB,True,,0d82500cf4dabe509869971733bd1b1d7065ec31e50599acec2fa051b052b69a
data/raw/train_raw/00885_64448451-48a_M1_B0__57_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (57).jpg,64448451-48a4-4aad-9faf-a7d299f63535,a82bf1d2005c567c670e87196ba23e874f17af46067d28d55f81e7f70685bfc5,107,160,RGB,True,,0d82500cf4dabe509869971733bd1b1d7065ec31e50599acec2fa051b052b69a
data/raw/train_raw/01026_2e1353dc-a72_M1_B1__2_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (2).jpg,2e1353dc-a722-4fcc-9aff-d4ba1496376f,750fdb809173b6b7f33d7a3ef3b4da76f2355fef42f1fbf792f591f4ed759683,141,147,RGB,True,,0dba18747e1d7bfc0ce7693e2457749d900d6ea4dfa24547f84a4dcac374c7a7
data/raw/train_raw/01037_2fa5ccfc-dcb_M1_B1__3_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (3).jpg,2fa5ccfc-dcbd-427a-b2f8-d126fd768086,750fdb809173b6b7f33d7a3ef3b4da76f2355fef42f1fbf792f591f4ed759683,141,147,RGB,True,,0dba18747e1d7bfc0ce7693e2457749d900d6ea4dfa24547f84a4dcac374c7a7
data/raw/train_raw/01161_1dec0be4-a64_M1_B2__40_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (40).jpg,1dec0be4-a64f-410d-aa28-3aa4e9a5c194,94b40000870fe013d452b20292c5edb3c15c5abdee0c484a97b3747aece43da3,73,117,RGB,True,,0ddaf4a233faa3beb0434c7aa7c7f0e1d4fe615b2662c7a9daf79b83920ef994
data/raw/train_raw/01162_33ead327-edb_M1_B2__41_.jpg,train_raw,M1,eyes,B,2,obviously_present,pain,M1_B2 (41).jpg,33ead327-edbf-4bc7-88ac-4796dc5af3fd,94b40000870fe013d452b20292c5edb3c15c5abdee0c484a97b3747aece43da3,73,117,RGB,True,,0ddaf4a233faa3beb0434c7aa7c7f0e1d4fe615b2662c7a9daf79b83920ef994
data/raw/train_raw/01035_47e57a56-3b2_M1_B1__28_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (28).jpg,47e57a56-3b21-4976-a5de-8a48a177439c,69773398e1bc83090b5e6163004ec04ced18a39e8566ba3bda38bc80b438e802,94,113,RGB,True,,0e1319bed9df89ffce39be0b017f72c2c446fe7406dd3b673f05eb56bce3a740
data/raw/train_raw/01036_7fb4dc66-440_M1_B1__29_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (29).jpg,7fb4dc66-4406-41ea-afc9-576154db034a,69773398e1bc83090b5e6163004ec04ced18a39e8566ba3bda38bc80b438e802,94,113,RGB,True,,0e1319bed9df89ffce39be0b017f72c2c446fe7406dd3b673f05eb56bce3a740
data/raw/train_raw/00962_0e6519b3-c55_M1_B1__126_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (126).jpg,0e6519b3-c559-4bf2-a8b2-75a829550796,d01db985f42dafc54507fda3a873e7b307e6bae34831dc1f7b04c2a3a8b9f217,139,236,RGB,True,,0e260303d554295fecf274d91984ad9793f734d1006b2755be287b3680e51c0f
data/raw/train_raw/00963_18a93547-945_M1_B1__127_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (127).jpg,18a93547-945a-4b51-b39a-e258979815f5,d01db985f42dafc54507fda3a873e7b307e6bae34831dc1f7b04c2a3a8b9f217,139,236,RGB,True,,0e260303d554295fecf274d91984ad9793f734d1006b2755be287b3680e51c0f
data/raw/train_raw/01092_2f314b01-0ac_M1_B1__8_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (8).jpg,2f314b01-0acc-4dfc-a8c7-2862ec30355c,8f9c3cf762e9b5dcc4982afab74ac9ef6123b64d18c13c55625ee73e464dc8e4,104,128,RGB,True,,0e50d8e91152352e6697f55d4cbe13bb16eeb19e50270e8583e1dcf9b0c6356f
data/raw/train_raw/01103_1990450f-18f_M1_B1__9_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (9).jpg,1990450f-18f9-499b-8647-63ab92b28275,8f9c3cf762e9b5dcc4982afab74ac9ef6123b64d18c13c55625ee73e464dc8e4,104,128,RGB,True,,0e50d8e91152352e6697f55d4cbe13bb16eeb19e50270e8583e1dcf9b0c6356f
data/raw/train_raw/02126_4a38033e-fd1_M2_B2__16_.jpg,train_raw,M2,eyes,B,2,obviously_present,pain,M2_B2 (16).jpg,4a38033e-fd15-41a1-bd1e-aa9dce38a862,e5733673a3d8e6407146ccb1aeb5d6580b46b143bfe2bfd50ebcc0e9e132dceb,85,172,RGB,True,,0e6b1a26a041613486e9281d8dedc547aa67d91a53aa3139912ed9615bc8fb74
data/raw/train_raw/02127_898062d9-9b4_M2_B2__17_.jpg,train_raw,M2,eyes,B,2,obviously_present,pain,M2_B2 (17).jpg,898062d9-9b4a-432e-8891-ca0e852e9057,e5733673a3d8e6407146ccb1aeb5d6580b46b143bfe2bfd50ebcc0e9e132dceb,85,172,RGB,True,,0e6b1a26a041613486e9281d8dedc547aa67d91a53aa3139912ed9615bc8fb74
data/raw/train_raw/01592_a1e26d04-f95_M1_C1__182_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (182).jpg,a1e26d04-f951-4122-be30-8226a2fb3652,3f42f25797281c80132bfcd3ad39b8d711e38caa2c5ea629372c3e719f2a77b7,127,144,RGB,True,,0f1c7f1e6698d8002c70f3c61b4c883e5af7a4b2756d189521dca03dd467546b
data/raw/train_raw/01593_eb981ab8-966_M1_C1__183_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (183).jpg,eb981ab8-9660-42f8-9d85-9db28d3c906e,3f42f25797281c80132bfcd3ad39b8d711e38caa2c5ea629372c3e719f2a77b7,127,144,RGB,True,,0f1c7f1e6698d8002c70f3c61b4c883e5af7a4b2756d189521dca03dd467546b
data/raw/train_raw/00791_de74ce31-719_M1_B0__178_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (178).jpg,de74ce31-7194-492d-8527-368db1954b56,541a9eb5933a158b2defe52aa1f20e14679bd4b2a0cbe2c3cdd8a7c168a83a3f,108,144,RGB,True,,0f4d3a5de0df7ecff217912c1d347d7879ffe9f4ad463b35cec9a935fa81014c
data/raw/train_raw/00792_4ff08d92-d10_M1_B0__179_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (179).jpg,4ff08d92-d107-45cd-8028-89d680b621b0,541a9eb5933a158b2defe52aa1f20e14679bd4b2a0cbe2c3cdd8a7c168a83a3f,108,144,RGB,True,,0f4d3a5de0df7ecff217912c1d347d7879ffe9f4ad463b35cec9a935fa81014c
data/raw/train_raw/00608_148b7248-163_M1_A1__46_.jpg,train_raw,M1,ears,A,1,moderately_present,pain,M1_A1 (46).jpg,148b7248-1636-4967-897c-15e24cc091f0,23f105cf5e145c24375f6a749f6599a994d66d54117d6479cd6041860a190f22,142,216,RGB,True,,0f9063544036055f40a52a8a68d825914357ce618769ae1ff761eb0537af4730
