image_path,split,horse_id,face_region,face_region_code,pain_score,pain_label,binary_pain_label,source_filename,source_file_id,source_sha256,exported_sha256,perceptual_hash,width,height,mode
data/raw/train_raw/00134_ebfd82bb-029_M1_A0__22_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (22).jpg,ebfd82bb-029e-49c5-8631-e0704898f695,686bb6c294deb110b90b6e3e570132fc584c59d73aa9ed6ccf2452d0791fe3ed,aaa1d9a217cf44053e58b37af7edc49fa1d28a14a490bc43f72c0e3335f52725,a98dd5507b62a68d,182,231,RGB
data/raw/train_raw/00135_c49acf25-428_M1_A0__220_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (220).jpg,c49acf25-4281-4ea2-909c-c38ddcb6dd90,78560fb78b7ba6ac2574485b48dc33d0186f9bc0cb1d172ff9033e4014b62c5d,c296f4eb4ade80a8da076386f6d3a94ae36a10429accf41fdb92e881990680e0,f8f80f0fc0e1a71c,148,138,RGB
data/raw/train_raw/00137_ccf766e0-557_M1_A0__222_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (222).jpg,ccf766e0-5573-4cfb-92d8-e3f47c9b181c,f80b096b94e299e89f1b56776989a1300c5ecc1b30153f85d574e510e71cd9c2,76fd09409d50cc94fb142e7b2e7374e9c30cb1e03f281c7169b7931497349ab6,aabbf858898191db,99,163,RGB
data/raw/train_raw/00139_5146d59b-ae0_M1_A0__224_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (224).jpg,5146d59b-ae07-4409-9792-f3aa5ca0c6e5,248562d3b6fd1371bcf512906ec7a567a99f6499e0caefd62eba804e3aef54c5,667a9a57e4bc4d51bd34395124acd8316ae7b204440741bc5fa7632a058c51ad,a9efce1c54e9a80a,81,103,RGB
data/raw/train_raw/00141_bdc5e2df-3cb_M1_A0__226_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (226).jpg,bdc5e2df-3cbc-42dc-a718-d66081934233,2b11631aa9749736a32f932c5097131426d1cc1651e4b61b5b61c15dd7975f65,cdeaa2b87b88e84218792dd1fe04963b7233d0dd2d56fe972b1b94f7ef2c09ee,bc8ccf6b43edc012,181,311,RGB
data/raw/train_raw/00143_951de377-7e6_M1_A0__228_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (228).jpg,951de377-7e6d-46cf-93f6-983555b5f696,5912dff7d49518bfef237ceb31d3686812c94a6c2c55fee464e66573ab65260b,cff5f1b40f018e5decaa986b0885c599b8bfeb268a20d92f70c908a9916498e0,b08edfe0011d99f9,154,213,RGB
data/raw/train_raw/00146_d9ae4333-589_M1_A0__230_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (230).jpg,d9ae4333-589c-487c-9098-96eafabb9005,17894ce03636f944273389b6f7e3d39b4c4d859a4b3a90c1b6dd5937a96aa668,935710d71fc4b8295fb59c62d8294ca245070508e6eb3b264191fbca8716ba87,b6ccdb92278746a4,94,123,RGB
data/raw/train_raw/00148_d72dd48b-9bf_M1_A0__232_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (232).jpg,d72dd48b-9bfc-4f54-ad6c-3a16b5e2c2d2,aaceb6d2273eec414a0662147d376ef5415043fcc78128ed53ba7ebefa2679fa,dd466d6cb5215ce6be86a69bb32bcda13d423939f523268091fa610052c12242,aad296157da1499e,112,106,RGB
data/raw/train_raw/00150_5ba24760-47f_M1_A0__234_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (234).jpg,5ba24760-47f7-4688-beb7-e53dca843e44,3d253c7c969bf15f24555443424f5a155393ec2e26f8f5eceea8c6b03b891f3a,275de5ad80d75339bedcf119c6c118d107f2cfbc243a895de03b776a56d400e5,e8e77a40a6b29999,114,137,RGB
data/raw/train_raw/00152_e699bf0a-e0f_M1_A0__236_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (236).jpg,e699bf0a-e0fa-42fa-94f0-334fdb354c23,4b788c5e78048c5af10c27a5d531d38e130c8634359878a1c5759c956bb3ff63,63e7bafc1556fcf42da2f7eb19a7e315e915fbc8d2da8690e2f3f5e159635ef4,bf8b6c8083bd50ab,112,177,RGB
data/raw/train_raw/00154_77d5cf6b-a9b_M1_A0__238_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (238).jpg,77d5cf6b-a9bf-48ce-8963-1a610756d408,471e7839c373766fe83807f8f6732b5d54075326126fe18c78a833b03346beb4,04a6d75af29f2418a52f51d3bba4462f136ceec6829473465cc54f826ed370b5,bf816e328ba5545a,121,186,RGB
data/raw/train_raw/00156_7f1e0568-478_M1_A0__24_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (24).jpg,7f1e0568-478b-45e8-8658-364513ca13bb,0dc07d6041f481ec05abed60fefe5718259c6f933c6099c018a0c71a4615f160,1f0c0cd753f41ead62249a411354dc331d600fb5cb6555c7b6f5d53a771bea77,a9899f81317742fa,177,219,RGB
data/raw/train_raw/00157_ae0eb414-6bb_M1_A0__240_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (240).jpg,ae0eb414-6bbb-4135-af83-c4c552ebcf95,f6318d34a18d48996812f7123f4bb7cdb5be490ef33b1deea3883408cad218d9,bc9d352523cfc1bbd5e04059a7f714dc757be39e90cb311e19a45096b77327a5,a8c0233ffe94596c,139,191,RGB
data/raw/train_raw/00159_45430aed-ef6_M1_A0__242_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (242).jpg,45430aed-ef66-48bf-b42c-d0f1512f0e23,aa1cb4a132802cbbb80e7f400df2ac0156f9f61caec25032aff3423dd4e77a86,952e7de9f88baa09a43b1690d83183c78e0addcdb22fc49e1cb572ef9cf01ace,b68f4da35338d44a,140,170,RGB
data/raw/train_raw/00161_71b48b88-534_M1_A0__244_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (244).jpg,71b48b88-5348-432a-be27-70d58d44d086,0f9ea772d60684ec38ab503119f31a37014a2109c2c71d0e58d12f26a5d415d9,ecc657bbc1c8470bf360e742b18cafb395c452cbe8274986808648f6fbbef94d,bdda95a1a3e9c902,126,153,RGB
data/raw/train_raw/00163_1386dd9b-56c_M1_A0__246_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (246).jpg,1386dd9b-56c8-4bb2-8444-a4055edb02a2,6bced3e83d370ba9981c41054ed21ee25503a697854d1ea9f9402c60116baf79,d343b67446f60359713088686f0259abe9908378e35cf65755a8b6c47cc85d78,bcd892a0a5e9ed49,145,166,RGB
data/raw/train_raw/00165_d5465ef3-ab6_M1_A0__248_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (248).jpg,d5465ef3-ab6a-4152-8da7-993a491af664,fac9bb55ec102134bd5cd7e23b6780db3be239983d1ef801409dd4d0d4301c72,9a9ab82eafc9ef2d796108cbad5d52ca96ba0998da5f3537d02ad352d9f0d217,bedec6046169e94a,153,157,RGB
data/raw/train_raw/00167_682f8d82-078_M1_A0__25_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (25).jpg,682f8d82-0783-4513-9544-0868b523122b,1b8f3392ac15a2b3f2a6e1d9ec6a97bf38a691b88a685badcc6326df314895c0,1ca34807246fa092d93e2748a1a4940d210724277bcf24578895949af0dc1f72,8434bdb163644d7b,99,133,RGB
data/raw/train_raw/00168_61177820-174_M1_A0__250_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (250).jpg,61177820-1742-4601-a316-dfda89aa1882,d040b1911d084bd2886105386ef9a545c81183b9be1e5dd08e631000a4a03ec4,8e09058da708e306089af51f1a7108762dfa25552727d4964577125463253bca,a595b54b5b49e81c,187,241,RGB
data/raw/train_raw/00170_f89e1f4b-c31_M1_A0__252_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (252).jpg,f89e1f4b-c312-4892-bbf0-17b592c7fe9b,405986340c5bfdbaabf928039c8a344da41713184719affce37a2ce399a06479,b8e9f4ebd36b0b28c310645751031a7f9d36948c6efa8b693986242f1da2e9b0,bc97d407696909e9,190,244,RGB
data/raw/train_raw/00172_4d8bb6af-143_M1_A0__254_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (254).jpg,4d8bb6af-1432-4e55-975d-ab5d60c3c5da,c7332e64d2c81c51f44cec01edce2d1db2775a43c42d7f7357789b3596ae1051,fabd892bdc0c12994db319b844660e243ea8468100b7287eabd83b92913b03bd,b494cd4d69692bf0,212,243,RGB
data/raw/train_raw/00174_098e5987-4e4_M1_A0__256_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (256).jpg,098e5987-4e46-4a7e-b77a-2e4c5f8313f6,c755e5072cc2b3642c8bc43c411b288dcdb267693b2147b554985bc4aaadbe75,acf79486a918035fbe0c158f706d78e9185ec7368f4f7032523182094ea6ef37,ad8dcbc34254c5ad,188,238,RGB
data/raw/train_raw/00176_efa20f59-233_M1_A0__258_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (258).jpg,efa20f59-2335-4efb-898d-1693896833c0,11f93d6c0666a2ca824c277055813ab48677005ad44f7825de8536c5ee6b5b15,ca85c47641ef6c9577df8095cc304bd1f366eaaf440209a1232d46e849be89cf,af9e92952169a969,174,194,RGB
data/raw/train_raw/00179_b6d350fb-450_M1_A0__260_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (260).jpg,b6d350fb-450d-4307-88f6-aeab11d77f44,93ff47be6f6868bea5cd7940fd27c6faaf2ab8e1b1356629a9bf0a24101e23e5,ff687eb99e0efa71e1dbe8fdef20e23fa7661ac988993b5b83ef91f0f6833ce8,aedad592a02569ad,187,226,RGB
data/raw/train_raw/00181_6cf85315-1e3_M1_A0__262_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (262).jpg,6cf85315-1e3b-42f6-9f3c-24d0d02b778a,1b83509406484e28f58770cbb1f4d86254a2b0d62e38fa5b12afb1c55db3a64f,d240641c97c63c1bf0856e3f915b1437ce01b0ba7ce8882e23df71136de9237a,bddcfa94150654c5,151,209,RGB
data/raw/train_raw/00183_109d05df-62f_M1_A0__264_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (264).jpg,109d05df-62f9-4589-afb8-6a130db66867,e6c76cb25565dad2a4a09b357315ad16ea50429f7cc813018931ed4edd99c3b5,c06f2e9c8dff9d4c9568f189af31071e4481ef9086b6dcb88fbe56089da6334f,e8800fef4339dc9c,158,236,RGB
data/raw/train_raw/00185_1759e0aa-bb9_M1_A0__266_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (266).jpg,1759e0aa-bb9d-480a-9a73-108710bd245e,412ba8f561fc556148a7ce48d8df5dd91cba503503851bded7b293ee019ad608,5fd32455a25e0298c996429ae50f23ae1259f0c2daf075f0a2ee6756be3cba03,a88f4fe243fd9910,166,221,RGB
data/raw/train_raw/00187_ace5b0ca-512_M1_A0__268_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (268).jpg,ace5b0ca-5124-4832-9280-97c48fa3959c,8034d7d499a9777d0533792770564a184de51227e5a1ae99f2935f2cb5c09044,a76c773e041ed9db3d13c18b16acdf74d511f658980e93c5e7a06cd56fea980f,e88edfe03b7c9110,146,230,RGB
data/raw/train_raw/00190_b4dd3db1-a1b_M1_A0__270_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (270).jpg,b4dd3db1-a1bb-45a0-a189-229bf622db89,21ed24050b43e602781ba7fcb56091b35baf31ea3d36856272db728e62b91c66,4f25c6d8d74a178e0b75097adc90535501756fb1abbc86a32818e8aeab159d8a,bdcc05164ab2e66e,98,213,RGB
data/raw/train_raw/00192_b9958174-996_M1_A0__272_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (272).jpg,b9958174-9964-4703-97ca-7c13f06815ec,6f2fcde792071a5a8c05e920a700f279b8b6fa8995fa45575fcbdff009b476cf,520ccc669e51b23db78fdf53f85359160b158d509144464704e505ab43c4b65a,a8dad086a757ad89,127,172,RGB
data/raw/train_raw/00194_ab3ea508-7cf_M1_A0__274_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (274).jpg,ab3ea508-7cf0-49c4-a93c-1393f4530fcb,2dd186cac8b6d0e085892c232a2350b21aacde26c4ca460fbc0d6e8a367ba5a2,618c1e331465bfce0c30a80408b2c828cbd77811a3991c29dfe54febe8fa6396,e88edfe0297d21a8,142,214,RGB
data/raw/train_raw/00196_a993e0e0-581_M1_A0__276_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (276).jpg,a993e0e0-5812-4518-8d66-934d6891470b,e697ac78b6c6fb3b720c703a62b540b2559b9724d58734e1752222de53c7e2d2,347ae8ebf8093218c981ea9f215a1b9a09449069cf2ec1e22350358408f50c9c,e88edf813b79210b,144,213,RGB
data/raw/train_raw/00198_a9737250-377_M1_A0__278_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (278).jpg,a9737250-3770-4cec-a248-7269dd28f03e,9da6418040b3f9c297ff91f6e034a2079a01669367a58c2be53b26fa93167f75,35fa27b2f07b79613c54ede684dd573f85aa59fdedb74e514fde97ddc5d5e2eb,a89fdd013b78e90a,141,205,RGB
data/raw/train_raw/00200_f740a7ba-01c_M1_A0__28_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (28).jpg,f740a7ba-01c1-44ed-9f1b-2b5e037a3f4c,486dda0855586d3cd8c917e6542aaf8d256aedd807966017557306508906cabe,2b49edc4709abef71f64f4b8e511e5643f8fc4423805eadc7a7e43d759c632f9,f89fdbd0a2037066,193,220,RGB
data/raw/train_raw/00201_5c381f78-e8a_M1_A0__280_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (280).jpg,5c381f78-e8a9-496d-bb86-de223e792ca4,0c89f4cefd6c9118a4fac1c4bb7f2858b026e61211a9addc9e6969afe76dd199,8e2690b4c341ce9532ba850a65e0799caca6e722b7366e140526612c79257cb2,b898d9b333707a8a,142,209,RGB
data/raw/train_raw/00203_0c34ce90-da4_M1_A0__282_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (282).jpg,0c34ce90-da40-46e9-b387-12278155b192,3737cb2679e218bb2d74bcc39e3f877fa8b5f5e7421fbb8bd5f1945708356236,0c973a06b92e19ed6420be7da6f87c18d08e7be249f3ff33c03dfe0debba9634,b99b91b7b22240fc,148,220,RGB
data/raw/train_raw/00205_bc19f14f-853_M1_A0__284_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (284).jpg,bc19f14f-8533-4721-ab29-3d84eca606fb,04f2e9623c3d7734e6bd6d585af13608dcdfa4d60a6d933acabfb4306d2cc099,08145629bf6a8cb8fa9c5aef1f813c51af2301b585ab71439508f44291d3458b,a88f89e37310f4f4,158,225,RGB
data/raw/train_raw/00207_aa556e83-223_M1_A0__286_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (286).jpg,aa556e83-2238-4de2-a88d-61e5d7d73ed4,e5edc716143073662202ea0efd180ee06b17b904045abc52b41087513ef30ddb,bae76682d4527d1c2093874abf99fefcd7c491b151158dcee4a5125692452cf3,f18b9dd14720b7a2,150,231,RGB
data/raw/train_raw/00209_a45ccfd2-528_M1_A0__288_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (288).jpg,a45ccfd2-5283-42e2-9444-ec871aeb6c13,c58b269c793d62819d36350069ce2f0559e43c9d15b176a6b9d3d5ab03b5c39e,a740013a8ec57739bcce0538dd52fc11da08a6bf127ca4c83cdd051e723f8e1e,e19b98e76624f606,147,223,RGB
data/raw/train_raw/00212_25a08c02-a05_M1_A0__290_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (290).jpg,25a08c02-a055-4667-a65a-da7e6918f76d,1275afe671fe0ffbbfdb0cf1469ecb0e3004c124b8ba07da1b17af0d206fbeaa,869ad01679df7460942a32bae81bebd43c03bf81d5f936e4b099d0989d9aa0f2,f8899fd04332b3a3,148,229,RGB
data/raw/train_raw/00214_9dc86b63-257_M1_A0__292_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (292).jpg,9dc86b63-257c-445f-8539-33b70c7093df,03c55e6d6766b4a35f5134f21224de1e02637e794e348cb5dc7fd0879b78fb6d,88660289852bb9131679809c1f63e15e8e81c5a084d254d14d825b30b55d9458,e19b98e74626fe02,156,234,RGB
data/raw/train_raw/00216_ddb9bfdc-f99_M1_A0__294_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (294).jpg,ddb9bfdc-f993-495b-baef-1ec8bb313c16,b0b7db4acb3a329fd79a8eea3d8cba7ed66cfb772e5187390eae0e6a33e4c6f0,a7b18171667a9528667b900d41d9c5efaf05a433d9c1b86dda14caa84ddc7dd1,f88b9ff14322a2a3,143,248,RGB
data/raw/train_raw/00218_7708790d-b30_M1_A0__296_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (296).jpg,7708790d-b301-484d-9a67-d81d4dbe3fad,2e648a77d000d9f6ebcdbc14fba71625a88aad0feb114087d2dfd541291b4684,52e43ae44052f9d72a14bfa42f3467ac6f18fa953d2c62af96f982c18a1dec6f,ab96b6607de98909,154,188,RGB
data/raw/train_raw/00220_13399853-efc_M1_A0__298_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (298).jpg,13399853-efcc-4ee8-875b-2de8c3448cd4,c7700c2af96ed07556e0845a79efa17e00f41a749065f0c4a5c01a1f36bfbfcc,937c4c88b09557523f533b3a6c7f21de8ac41f4f54f67ea8ca1685b2e4a6f719,b5dbd794242cac49,121,160,RGB
data/raw/train_raw/00223_43e8598d-d4a_M1_A0__30_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (30).jpg,43e8598d-d4ae-4973-9c6f-2804726c1bdc,46d51f3ae654fa7c0d469d0a1aa63747f90727ed16b9278b2065e625c6b43d5e,588274a557137a162dec84a66dc34fe3f2117d56a2741255e01d8866246b28b6,f88dcdd1db232170,197,238,RGB
data/raw/train_raw/00224_5bf058ff-112_M1_A0__300_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (300).jpg,5bf058ff-1122-44bc-89d4-ab410c797d45,e9345d2f84bb8bf062e71abb28794ffbd4a6041a772c4b34cd7eaff850180851,bdde2fae7ae5013aa08bf3b263a74d93cafc10296b02b10b418a5bfce1833b66,abdbd296052e0da9,114,133,RGB
data/raw/train_raw/00226_a75703e9-b3d_M1_A0__302_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (302).jpg,a75703e9-b3db-48aa-a530-c5ef0017be45,b1cb838dad5aef653c60897c18c9f7e8d9403bcb970e1b9d9ccb63a8823e6fdb,b710baed8a00fd2f49e3ec71af40ec101a2acc789a7c391c6cff9b3b2ae110b2,b4dbf2d6c4a442a5,154,173,RGB
data/raw/train_raw/00228_03bcf984-6c7_M1_A0__304_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (304).jpg,03bcf984-6c7c-4801-aa03-e2b2de24e337,246e697310ac73eabe8ec670c7daa49c836f6c35b4558d6346567d74882b8c1d,cf4cae848dc220291fdc0e066a4585d256305a7eb813d9eb2e47eedc2e551362,b5dafbd652298904,160,215,RGB
data/raw/train_raw/00230_99334516-16b_M1_A0__306_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (306).jpg,99334516-16b3-47b5-a9c6-68f67c75598c,833d7991d19d85e0cc8b34782f55c522d95d0e235df1f0cb339a5e32cbe42ec8,f0f400559494c98e1f2a9e3e4ccd8d9b5d38e17ee713b25d9a7b163be405757c,e08c9eece7782079,146,217,RGB
data/raw/train_raw/00232_ae09a545-280_M1_A0__308_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (308).jpg,ae09a545-2809-451c-b42c-5b7229bdb4e9,eba42f3aa5a3148c90e5a6c5c64d227895c3c71c539fc3ed41bef4fdec17ff95,da23e0dd34304ecc078c349f75501dbc4d2516017f3316a67dc04bed7024bd0a,f8881ff05338b157,137,214,RGB
data/raw/train_raw/00235_55096bcb-d1c_M1_A0__310_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (310).jpg,55096bcb-d1ca-42fc-9bf0-c4410314dca2,45ef7e442d3236dd5870614511dec4e0f2534cd19034f210489af8a7bf4f3be5,fba1c7e9a5ef08ed43a3d107c67aed08e2af1e1c89f1a50bd96137111ae81042,e08bdcc1633a3557,145,205,RGB
data/raw/train_raw/00237_47b165bd-9c9_M1_A0__312_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (312).jpg,47b165bd-9c90-449c-a6c0-bb6665b9e326,93c151d1db2d3c02e450132b0a1f484c644ae401840af6b1a7cedb4a7256cda6,3cd0b0082a0c733805b00f049ba853aeaf030403157313f252c04500d4c70d1a,e0bfb887dc51a0e1,144,171,RGB
data/raw/train_raw/00239_c013f664-b6a_M1_A0__314_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (314).jpg,c013f664-b6a4-454b-b233-d507bb57ae5c,1e24e69efb3dcd63938131e36e2e65c8176409b602ed3353006598a440f99134,2f62b3bdf749668bd0827f2b64173461f9d4b51c7eb0b9ca5ef9499b39c9de10,bcc9d4d525160f8e,109,138,RGB
data/raw/train_raw/00241_fda9c741-218_M1_A0__316_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (316).jpg,fda9c741-218d-4330-be69-dea00db3b8fc,83e7cd5bb34d756536c66610cb3fa0e0bb22809a8e41a435a9bf280bea6a67b5,8e853bf59053b04c6666951f08b5def5dfb649e867894d6b75eadb865d123c30,bbebf9343d0c82a0,124,192,RGB
data/raw/train_raw/00243_5a877e4b-f46_M1_A0__318_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (318).jpg,5a877e4b-f468-485b-bf35-0cd835a9ffd5,05ef0870c72af89e51eea0d353a728c9dc5d6ed0caeb3f3490bda86cb1ec09c7,7e0c431609d0a9c84ad008c8351057bf3d58dbe979e62c60930bd51e251d3bbb,a6c7d7353894ac86,73,195,RGB
data/raw/train_raw/00245_c4e11572-40a_M1_A0__32_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (32).jpg,c4e11572-40a4-4b33-bc19-85e4c78e3fba,693535db7a4e01d89affc5dc3f809705ff68582d8dc24c064f729367565b2d72,09e8ec3a520c67ab95baf091e2fa8cb192425cdd2b562644f0f39e4dfa4aafd6,bb8bdf606276a2a0,193,281,RGB
data/raw/train_raw/00246_628422b0-833_M1_A0__320_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (320).jpg,628422b0-8333-4b02-a970-c9eb815b0ca1,f9e685e41bea8fc9c51e48b18bada7f9f1dec1aca6a940ef373261377e895caf,efa553ad35d336e90ab1637f9f8625af4b321f356b0369ec53caa3d11ea5ff5b,e88e9fe039393958,130,193,RGB
data/raw/train_raw/00248_256978e2-8ba_M1_A0__322_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (322).jpg,256978e2-8ba2-4c7d-9eb8-51e69f83a876,bf04729adb9789396572134edbfd863d3e4cb0cd5b3225669abc127de9ce06dd,c08e92937da39a9ef6020dc3a12566f69ee179ad5a404aa914dbe1b986881f27,e88ddde17330f700,141,206,RGB
data/raw/train_raw/00250_9a9a8a13-7fc_M1_A0__324_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (324).jpg,9a9a8a13-7fc9-4314-b906-64c9c30531fb,181c8c17071f52f5f9e7511a8dc4742c3373c25abb7b4923c2da28b39b2d8231,a4787bb6142256af689825bbd0e6b39fd0e25825819c558d1a57c68da8b0a4cc,f889dbe13330f254,125,206,RGB
data/raw/train_raw/00252_0704cfc8-948_M1_A0__326_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (326).jpg,0704cfc8-9480-44f0-96e3-5de37960e82a,c5381bf0214f13cde4696931c35e557175e41684cc5342eb627c446b39ec3d6a,dcccab7a0d902e86fac23bfe63e6329bf6de61f5f6b6fd86e1f2b197775b6cfb,eacbd5140d1cdcf0,127,161,RGB
data/raw/train_raw/00254_a353e9e9-df4_M1_A0__328_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (328).jpg,a353e9e9-df4d-4872-bbdb-cbf5223f8654,e22e00b6dce7194e77650470063e897357ba2c5203d2c6e50f5a06123fff1974,17c81f1247f1bec0a930b580c9b7e5ac46878e60fb436391b0317e3dcf4c4e58,f89f8c81b13133b3,144,193,RGB
data/raw/train_raw/00257_4446fceb-7fd_M1_A0__330_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (330).jpg,4446fceb-7fd8-4fc8-b195-9ae7244b133a,88738dfb1be9fc83b8c70bfe4907e58b60dcc9ce057952b6c240cdebf3ae67b7,90be2b8b4c5a3e32c5cf921176e85969cff09823bcb9ea2c9c5e2f841dbf03ce,b99999f3726226a4,153,202,RGB
data/raw/train_raw/00259_56e34dd7-84b_M1_A0__332_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (332).jpg,56e34dd7-84b6-4d08-91b0-51f5984f51ab,b0688de41638728706447ee1ca586888d1137db10532cd1cb9719afdf0dd1055,2dd85b1f3b81a2d4e4c4fbafa66a5b5d52b4b7dd02b54fbcbc07d8bfe49a4e69,bcd7d781f9f10900,140,163,RGB
data/raw/train_raw/00261_f7174c15-d1e_M1_A0__334_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (334).jpg,f7174c15-d1e6-463b-8f82-d717e5511efa,11461d57c0cd26472d5fef6fd6df5fe07ec3ab4a218f52f153f3ee5b6add382a,0a7df65e866db68350c3dc42e8a6be8cde64b2b62d4001f4906e2bc4dd8a71cc,9f809e9f80676f24,172,306,RGB
data/raw/train_raw/00263_6b0f89e6-a22_M1_A0__336_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (336).jpg,6b0f89e6-a229-4124-a9bd-5c9cb9b9d134,6cb89e0f26b5019dcf263c9ab8e53e61aeb06a73ed2a202d57da7142c1f9f81e,f6ce324b7eebfe0f91c10d7dd68d8129fc753474d40df6fd65009584103b1e8d,f01f90f00f0fe8f8,175,311,RGB
data/raw/train_raw/00265_411f12d6-a44_M1_A0__338_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (338).jpg,411f12d6-a442-4722-bcf6-74730db8d460,67fda9d2c2f05ef2c4183c7cb20c52de66190bbd5db889c83eb068b9647dd957,744aac22f81704a905517cf4d402b9c47ac1b2cb8037d8f4cc5d0111abd57bb5,abd1d0a4f2fb8382,115,220,RGB
data/raw/train_raw/00267_5ec8ed0c-458_M1_A0__34_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (34).jpg,5ec8ed0c-4580-478c-83a7-887ef30de062,db6e08776a086c7def9bc3f6ab2db6cb6bf4b4e8c32debb5354df272f8a5cc3c,8a55ba2d92a5a6ecf9cfab5ff2223969ef3abdebdb7163b4b5afb1a78e3c13b2,bb9b93626244de94,177,290,RGB
data/raw/train_raw/00268_2d861e40-73a_M1_A0__340_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (340).jpg,2d861e40-73ae-4b3d-b79d-0739ccdf33e2,2d4f83157f8c3188532be5e034b187556e3b0527f8f6f2ccbd2c695c89a0ffa8,82a01c676b24f9fe1e33976c3e9e2f6cd4486b15d52c85183e85871869502101,948dcbc2d6b66525,140,189,RGB
data/raw/train_raw/00270_a47ad139-af9_M1_A0__342_.jpg,train,M1,ears,A,0,not_present,no_pain,M1_A0 (342).jpg,a47ad139-af93-4a1e-91f4-88a0ece7b865,612b88ddcf4a018b6373418b1655bfb62ed8eb95e83d78f76ca604eaee11add9,70d1f95b0c884dbfd9dfcf706d72797fb27f88f9a34d88b6f51d87e9477886e1,999bdb9686262627,116,186,RGB
